Post,Intensity
现在六点半放学，虽然但是，我们学校一部分人真的可以在学校完成作业，甚至还可以在学校把自主练习册写完，然后回家打游戏……（我自己）不理解的可能是没经历过吧但是对我们校长恶语相向真的没必要，因为我们学校确实自由? ,-0.8
我小时候就是基本在学校就能把作业做完只有偶尔有些需要带回家不过那会儿我们学的东西少? ,-0.8
好，绝大多数家长会赞成提案建议，老师教育学生是老师职责范围内的事，再者家长的文化素质参差不齐无法胜任教育辅导学生的任务。2绍兴? ,-0.8
【】被作业支配的恐惧，你也曾有过吧视频by:辽宁晚报（抖音）L四川大学锦江学院微校园的微博视频? ,-0.8
因人施教吧每个人家庭情况和孩子都不一样? ,-0.8
代表建议让学生在校内完成家庭作业emmm在学校完成一部分吧我们之前就这样回家可以自主复习啥的iPad??? ,-0.8
是的，这个我也是觉得特别重要。? ,-0.8
感觉高中毕业也没到十年，想想作业都是自己在黑板上抄今天啥作业，第二天早上教，老师改，学生老师家长也不会像现在这样，大概是现在科技太发达吧? ,-0.8
1.代表建议让学生在校内完成家庭作业61wO代表建议让学生在校内完成家庭作业? ,-0.8
没抓住核心矛盾！本质是竞争，高考是众多孩子唯一的出路。极端点，就算学校不留作业，孩子的学习也不会少！? ,-0.8
代表建议让学生在校内完成家庭作业这也要看学生自己的吧，认真的学生在哪做都一样，甚至不用催自己就能在学校做完。对不认真的学生让他在学校做完就是让他更方便在学校抄完，然后回家撒开了玩。iPad? ,-0.8
是个不错的选择，这样不用开学前一天熬夜? ,-0.8
建议让学生在校内完成家庭作业，你支持吗？L校园咨询君的微博视频? ,-0.8
“现在教育部发布中小学要做课后服务，对小学生来讲，作业在校内就可以完成。对于初中生高中生来讲，（课后服务）时长够长的话，在校内也可以完成，回家可以自主选择一些拓展性、补充性作业。”? ,-0.8
作为学生家长非常同意，我们小时候不是初高中都上晚自习写作业吗？现在减负不让晚自习，压力都给家长，家长当然不是不想管孩子，有的没时间，有的能力不够，加上在家肯定总想玩不够专注，明明九点能写完，天天拖到十二点写不完，效率不高还睡眠不足导致恶性循环? ,-0.8
这个提议真的很好……可以让孩子写作业家长陪伴写作业的风气改善改善……? ,-0.8
强制减少家庭作业就可以了，学生家长都轻松，有时间还可以培养兴趣? ,-0.8
作为一个曾经一回家就不想写作业的学生怎么说还是支持的。看评论一水儿的都是人民教师反对的声音，自己没当过教师，确实还不能体会? ,-0.8
建议让学生在校内完成家庭作业，你支持吗？L校园咨询君的微博视频??? ,-0.8
现在孩子的作业不少啊每天都要做2小时… ,-0.8
代表建议让学生在校内完成家庭作业哈哈！如果每天通校在校内完成作业真的很爽啊谁喜欢带着累赘回家? ,-0.8
估计慢慢要向国外看齐了，外国学校不留作业，中国家长却一直埋怨，觉得孩子啥也没学到。看来留不留作业家长都无法满意2西班牙·马德里? ,-0.8
在学校完成作业，回家做些学生感兴趣的，挺好，减负。 ,-0.8
我觉的像我们小的时候那样写作业就好了。? ,-0.8
虽然我娃还没上小学，现在还轻松点，幼儿园顶多一星期让家长做次手工（家长做都费劲，小孩不可能自己完成），写一次周记（孩子不会写字，还得家长），看好多视频，家长辅导孩子，看着就害怕，我小时候，作业基本一会儿就写完，记忆中就是楼下玩，一到饭点，各家妈喊各家孩子，快回来吃饭，很快乐的童年，我理想中，小学生放学就运动运动，阅读会儿书，这两个不管作业再多，我都希望孩子坚持ipad收起全文d ,-0.8
各有利弊吧自觉的人总归是自觉的会写完作业后再复习啥的不自觉的人作业写完就玩就很矛盾? ,-0.8
支持但是感觉不太现实现在学生压力大家长压力大教师压力也很大适当减负吧?? ,-0.8
这个我支持！其实嘉现在也是在校内基本就完成了。? ,-0.8
好事，支持！回家完成作业，把家长折腾得呀！下课后应该让有需要的同学留校完成作业！值班的看着点就行。? ,-0.8
这让我想到了高中的时候，物理老师没上完一小节就会发讲义让我们写，然后会把讲义上难题先讲解一遍，说，剩下的题目你们自己写就轻松了。语文英语老师会利用自己课堂的时间让我们写作文或者讲义说，你们是理科班，课后多练一练理化生好想念高中的神仙老师们（物理老师好帅寸头有胡歌那种感jio）收起全文d ,-0.8
我就想起小学的时候经常也会和几个同学留在学校写完作业再回家，有时候写的太慢也会有家长提前过来，懂的家长也可能会带着我们一起写，再然后有的老师下班会在办公室收拾东西什么的晚一点点才走，走之前再来看看我们，还给我们顺便讲讲题目，那时候的氛围也挺好的。? ,-0.8
校内完成作业挺好的，回家可以做自己喜欢的事? ,-0.8
1.代表建议让学生在校内完成家庭作业13wO代表建议让学生在校内完成家庭作业? ,-0.8
我分享了话题突发性心脏病、高血压、心梗的数量可以大幅下降了，晚上7点以后，住宅小区内部分家庭音量至少可以下降10个分贝? ,-0.8
这辆摩托车混合了喷气式飞机的设计理念，给摩托加载了乘坐机舱，减少了空气阻力，驾驶者也更安全。提高了速度的摩托车最高时速达到250公里每小时，从启动到加速至100公里每小时只需要5.7秒。厂家预计售价82350美元。? ,-0.8
我妹学校自从开学就开始实行这事情了? ,-0.8
我可能有严重的开学恐惧症不想开学不想早起不想努力励志做一条咸鱼瘫在床上无欲无求啥也不干? ,-0.8
是西门的饭不好吃了，还是自由不香了 2西安·西安外国语大学(长安校区) ?,-0.812
早该这样了。下了班单位的群消息都不想再看了，别说以后还要帮娃看作业。我们小时候都是自己记作业下午最后一节课疯狂写作业，回去只管玩。 ?,-0.812
随着人们生活水平的不断提升，家庭教育支出也水涨船高。作为孩子的家长，望子成龙、望女成凤承载了父母对孩子的殷切希望，为此很多普通家庭不惜每年花费重金，也要让孩子接受他们所认为的最好教育。然而，很多家长由于工作或者受限于文化水平，其本身并不能给予孩子更好的教育，因此大多数家长都将希望寄托在了学校上。“砸锅卖铁”也要买学区房，给孩子报名各种特长兴趣班等等，这些在旁人看来有些近乎疯狂的举动，却是如今千千万万名家长的普遍行为。 收起全文d,-0.812
太湖国家风景名胜区整体规划于2016年由国务院批复并向社会公示，其组成部分之一——甪直景区入口的清风甪直忆江南项目，于2017年开工建设并同时启动商铺招商，却至今烂尾，导致一批批商户损失惨重。请关注话题，助力商户维权@苏州12345 @苏州发布 ?,-0.812
 一个优秀法律人应有的境界：面对最坏的恶意，眼中无火，口中无刀，心中无恨。祝好！ 2齐齐哈尔·齐齐哈尔大学 ?,-0.812
《自由》 2西安·西安外国语大学(长安校区) ?,-0.812
 北郊有没有你们这样的好兄弟呀 2西安·西安工业大学(未央校区) ?,-0.812
中飞院前来报道，苟解封，勿相忘。 2德阳·广汉三水镇国际机场 ?,-0.812
 这样的做法真的挺好的。首先锻炼了学生的自主能力。也减轻了家长工作！作为学生就应该自主的把作业记住，我独立的完成。··········· ?,-0.812
  看了一圈，突然觉着我们学校挺好的！物价正常，快递最开始取着麻烦，现在在学校里面也都弄了站点，喝水方面，除了需要自己把桶装水搬到楼上也挺好的！ ?,-0.812
同情西外的同学们，幸好我们学校不封校，只是不能出长春市(导致我最近错过三场想去的音乐节，最近的一场我坐火车只要三十多块啊！！！！垃圾疫情毁我青春) ?,-0.812
【拟表彰2018-2020年度陕西省教育系统内部审计先进集体、先进个人和优秀审计项目名单】根据有关文件精神及要求，经各高校申报，评委联评，省委教育工委、省教育厅研究，拟表彰西北大学等20个先进集体、西安工业大学党江艳等27位先进个人和《西安石油大学电子工程学院原院长程为彬同志任期经济责任履行情况审计》等28个优秀审计项目。现将拟表彰名单予以公示，详见↓↓O网页链接 收起全文d,-0.812
如果作业的量能在学校写完的话? ,-0.833
其实也不是不可，在一起写作业的氛围比孩子独自在家要好，就是不要给老师过多压力就行? ,-0.833
少点家庭作业做行啦，学习这东西还是靠自律。? ,-0.833
个人觉得校内的知识应该做为基础教育，基础教育范畴的作业校内完成，可以布置家庭作业，但是家庭作业不是强制完成的，而且应该是拓展性的、开放性的、主题性的、可选择性的、思考性的、研究性的，能够把课内学的内容加以应用的一些作业? ,-0.833
以前的作业都是在学校完成的（利用下课时间/晚自习也可）? ,-0.833
